Running from: /usr/share/jenkins/jenkins.war
2026-06-16 05:22:07.706+0000 [id=39]	WARNING	o.j.p.m.AuthorizationContainer#add: Processing a permission assignment in the legacy format (without explicit TYPE prefix): Overall/Read:niua-org*nudmteam-auat
2026-06-16 05:22:07.706+0000 [id=39]	WARNING	o.j.p.m.AuthorizationContainer#add: Processing a permission assignment in the legacy format (without explicit TYPE prefix): Run/Replay:niua-org*nudmteam-auat
2026-06-16 05:22:07.706+0000 [id=39]	WARNING	o.j.p.m.AuthorizationContainer#add: Processing a permission assignment in the legacy format (without explicit TYPE prefix): View/Read:niua-org*nudmteam-auat
2026-06-16 05:22:07.708+0000 [id=39]	WARNING	i.j.p.casc.BaseConfigurator#createAttribute: Can't handle class org.csanchez.jenkins.plugins.kubernetes.PodTemplate#listener: type is abstract but not Describable.
2026-06-16 05:22:07.708+0000 [id=39]	WARNING	i.j.p.casc.BaseConfigurator#createAttribute: Can't handle class org.csanchez.jenkins.plugins.kubernetes.PodTemplate#run: type is abstract but not Describable.
2026-06-16 05:22:07.714+0000 [id=39]	WARNING	i.j.p.c.SecretSourceResolver$UnresolvedLookup#lookup: Configuration import: Found unresolved variable 'GITHUB_CLIENT_ID'. Will default to empty string
2026-06-16 05:22:07.714+0000 [id=39]	WARNING	i.j.p.c.SecretSourceResolver$UnresolvedLookup#lookup: Configuration import: Found unresolved variable 'GITHUB_CLIENT_SECRET'. Will default to empty string
2026-06-16 05:22:07.742+0000 [id=39]	SEVERE	jenkins.InitReactorRunner$1#onTaskFailed: Failed ConfigurationAsCode.init
java.lang.NullPointerException: Cannot invoke "String.codePoints()" because "text" is null
	at hudson.util.PrettyPrintWriter.writeText(PrettyPrintWriter.java:214)
	at hudson.util.PrettyPrintWriter.writeText(PrettyPrintWriter.java:210)
	at hudson.util.PrettyPrintWriter.setValue(PrettyPrintWriter.java:192)
	at com.thoughtworks.xstream.io.WriterWrapper.setValue(WriterWrapper.java:45)
	at PluginClassLoader for github-oauth//org.jenkinsci.plugins.GithubSecurityRealm$ConverterImpl.marshal(GithubSecurityRealm.java:238)
	at hudson.util.XStream2$AssociatedConverterImpl.marshal(XStream2.java:556)
	at com.thoughtworks.xstream.core.AbstractReferenceMarshaller.convert(AbstractReferenceMarshaller.java:68)
	at com.thoughtworks.xstream.core.TreeMarshaller.convertAnother(TreeMarshaller.java:59)
	at com.thoughtworks.xstream.core.AbstractReferenceMarshaller$1.convertAnother(AbstractReferenceMarshaller.java:83)
	at hudson.util.RobustReflectionConverter.marshallField(RobustReflectionConverter.java:283)
	at hudson.util.RobustReflectionConverter$1.writeField(RobustReflectionConverter.java:270)
